HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.VIDEOA,Input.DESCA,Input.VIDEOB,Input.DESCB,Input.VIDEOC,Input.DESCC,Input.VIDEOD,Input.DESCD,Input.VIDEOE,Input.DESCE,Answer.A-rank,Answer.B-rank,Answer.C-rank,Answer.D-rank,Answer.E-rank,Answer.input-desc,Approve,Reject
302OLP89DZ7JNASR8CGM7O5SVURCA4,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:42:50 PST 2019,,,35USIKEBNRG3DWB9XRDQVDT4JOX6NK,AASEV0P4KJRAL,Approved,Tue Jan 08 11:21:43 PST 2019,Tue Jan 08 11:46:33 PST 2019,Fri Jan 11 11:46:33 PST 2019,Tue Jan 08 15:46:11 PST 2019,,,1490,100% (21/21),100% (21/21),100% (21/21),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221807.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221821.mp4,The green block right of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221835.mp4,The green block right of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221849.mp4,That green block right of the red block and in front of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221904.mp4,This green block right of the red block.,4,2,1,3,5,That green block right of the red block and in front of the plate.,,
302OLP89DZ7JNASR8CGM7O5SVURCA4,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:42:50 PST 2019,,,3OE22WJIGIO9I4E2913AFD2PRM8QU1,A27JY3V78RDGFY,Approved,Tue Jan 08 11:41:33 PST 2019,Tue Jan 08 11:52:56 PST 2019,Fri Jan 11 11:52:56 PST 2019,Tue Jan 08 15:46:11 PST 2019,,,683,100% (56/56),100% (56/56),100% (56/56),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221807.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221821.mp4,The green block right of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221835.mp4,The green block right of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221849.mp4,That green block right of the red block and in front of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221904.mp4,This green block right of the red block.,3,5,2,4,1,,,
302OLP89DZ7JNASR8CGM7O5SVURCA4,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:42:50 PST 2019,,,3R5F3LQFV2KNJRVW0BAE70M4E35ZOR,A2DXYZSG2E7HT0,Approved,Tue Jan 08 11:42:46 PST 2019,Tue Jan 08 11:49:23 PST 2019,Fri Jan 11 11:49:23 PST 2019,Tue Jan 08 15:46:11 PST 2019,,,397,100% (4/4),100% (4/4),100% (4/4),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221807.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221821.mp4,The green block right of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221835.mp4,The green block right of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221849.mp4,That green block right of the red block and in front of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221904.mp4,This green block right of the red block.,3,2,5,1,4,the green block left of the purple block.,,
302OLP89DZ7JNASR8CGM7O5SVURCA4,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:42:50 PST 2019,,,3VA45EW49NNQOVAOS01MF62S1OU1O6,A1830YARZUAFPX,Approved,Tue Jan 08 11:45:09 PST 2019,Tue Jan 08 11:48:20 PST 2019,Fri Jan 11 11:48:20 PST 2019,Tue Jan 08 15:46:11 PST 2019,,,191,24% (12/49),24% (12/49),24% (12/49),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221807.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221821.mp4,The green block right of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221835.mp4,The green block right of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221849.mp4,That green block right of the red block and in front of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221904.mp4,This green block right of the red block.,1,3,2,5,4,,,
302OLP89DZ7JNASR8CGM7O5SVURCA4,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:42:50 PST 2019,,,3VBEN272MKZ2Q2SKH03Y6YGZ02FGSH,A1OL6SGGVGXH5J,Approved,Tue Jan 08 11:44:43 PST 2019,Tue Jan 08 11:57:33 PST 2019,Fri Jan 11 11:57:33 PST 2019,Tue Jan 08 15:46:11 PST 2019,,,770,100% (40/40),100% (40/40),100% (40/40),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221807.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221821.mp4,The green block right of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221835.mp4,The green block right of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221849.mp4,That green block right of the red block and in front of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221904.mp4,This green block right of the red block.,2,1,3,1,2,The green block next to the purple block,,
302OLP89DZ7JNASR8CGM7O5SVURCA4,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:42:50 PST 2019,,,3WJ1OXY92AGJXR08H25JTL5VQDVA8Z,ADFK3HW4HAH48,Rejected,Tue Jan 08 12:13:42 PST 2019,Tue Jan 08 12:15:54 PST 2019,Fri Jan 11 12:15:54 PST 2019,,Tue Jan 08 15:42:50 PST 2019,"Your answer may have been rejected because:
1) More than 3 items were tied.
2) Rankings were not given as a number 1-5 (i.e., text, or numbers outside 1-5 range).
3) Rankings were 1-2-3-4-5 or 5-4-3-2-1 without specifying that this was intentional. If you do not specify, I must be cautious and assume you are a bot.
4) You copied text from a ""good example"" into the optional field. Please don't do this as it looks like a bot trying to game the system.",132,20% (8/41),20% (8/41),20% (8/41),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221807.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221821.mp4,The green block right of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221835.mp4,The green block right of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221849.mp4,That green block right of the red block and in front of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221904.mp4,This green block right of the red block.,3,4,2,1,5,"All options are ranked without too many ties, and a short optimal description is provided",,
302OLP89DZ7JNASR8CGM7O5SVURCA4,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:42:50 PST 2019,,,3Z3ZLGNNSIUPJA1JUH79S4CPE9VQ30,ACHQIF760VSES,Approved,Tue Jan 08 12:13:42 PST 2019,Tue Jan 08 12:34:51 PST 2019,Fri Jan 11 12:34:51 PST 2019,Tue Jan 08 15:46:11 PST 2019,,,1269,87% (34/39),87% (34/39),87% (34/39),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221807.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221821.mp4,The green block right of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221835.mp4,The green block right of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221849.mp4,That green block right of the red block and in front of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221904.mp4,This green block right of the red block.,3,5,2,3,2,,,
302OLP89DZ7JNASR8CGM7O5SVURCA4,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:42:50 PST 2019,,,3ZGVPD4G6TH3WJ04WSWD1ASRDAGTZZ,A23FIUOUMR9Y2L,Approved,Tue Jan 08 12:05:31 PST 2019,Tue Jan 08 12:10:51 PST 2019,Fri Jan 11 12:10:51 PST 2019,Tue Jan 08 15:46:12 PST 2019,,,320,100% (5/5),100% (5/5),100% (5/5),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221807.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221821.mp4,The green block right of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221835.mp4,The green block right of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221849.mp4,That green block right of the red block and in front of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-221904.mp4,This green block right of the red block.,4,3,2,3,2,This green block right of the red block,,
3087LXLJ6MGUP9EJ7C9UQOEIJL7F0R,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:07 PST 2019,8,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:07 PST 2019,,,336KAV9KYQS97UWMHRAYMGAZ745Y2T,A3OSOC0JEUTBS7,Approved,Tue Jan 08 11:41:35 PST 2019,Tue Jan 08 11:56:52 PST 2019,Fri Jan 11 11:56:52 PST 2019,Tue Jan 08 15:46:12 PST 2019,,,917,97% (29/30),97% (29/30),97% (29/30),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101737.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101751.mp4,"The purple block left of the green block, behind the green block and in front of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101806.mp4,The purple block left of the green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101820.mp4,This purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101834.mp4,That purple block in front of the knife.,1,2,3,5,3,,,
3087LXLJ6MGUP9EJ7C9UQOEIJL7F0R,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:07 PST 2019,8,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:07 PST 2019,,,34S6N1K2ZVJTMLS5HXOFFCE5N8KLH7,AR4LYBTN6XW9H,Approved,Tue Jan 08 11:43:59 PST 2019,Tue Jan 08 11:47:11 PST 2019,Fri Jan 11 11:47:11 PST 2019,Tue Jan 08 15:46:12 PST 2019,,,192,100% (7/7),100% (7/7),100% (7/7),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101737.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101751.mp4,"The purple block left of the green block, behind the green block and in front of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101806.mp4,The purple block left of the green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101820.mp4,This purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101834.mp4,That purple block in front of the knife.,4,5,1,3,2,The purple block left of the green block.,,
3087LXLJ6MGUP9EJ7C9UQOEIJL7F0R,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:07 PST 2019,8,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:07 PST 2019,,,39N5ACM9HENQY0PKBDTUJCP195FP9L,A2FDEBTHDRUHRK,Approved,Tue Jan 08 11:49:48 PST 2019,Tue Jan 08 12:06:44 PST 2019,Fri Jan 11 12:06:44 PST 2019,Tue Jan 08 15:46:12 PST 2019,,,1016,97% (36/37),97% (36/37),97% (36/37),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101737.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101751.mp4,"The purple block left of the green block, behind the green block and in front of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101806.mp4,The purple block left of the green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101820.mp4,This purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101834.mp4,That purple block in front of the knife.,2,3,4,1,5,,,
3087LXLJ6MGUP9EJ7C9UQOEIJL7F0R,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:07 PST 2019,8,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:07 PST 2019,,,3ERMJ6L4DYSGZE4E403IOC409997MM,A1N52WM88S6JXY,Approved,Tue Jan 08 11:27:56 PST 2019,Tue Jan 08 11:47:29 PST 2019,Fri Jan 11 11:47:29 PST 2019,Tue Jan 08 15:46:12 PST 2019,,,1173,100% (65/65),100% (65/65),100% (65/65),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101737.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101751.mp4,"The purple block left of the green block, behind the green block and in front of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101806.mp4,The purple block left of the green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101820.mp4,This purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101834.mp4,That purple block in front of the knife.,4,3,1,5,5,The red block behind the cup.Q,,
3087LXLJ6MGUP9EJ7C9UQOEIJL7F0R,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:07 PST 2019,8,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:07 PST 2019,,,3I3WADAZ9Q4PCDB7TN3YIWF9D4X5OQ,A3VAYZGD6DVFFT,Approved,Tue Jan 08 11:38:51 PST 2019,Tue Jan 08 11:40:05 PST 2019,Fri Jan 11 11:40:05 PST 2019,Tue Jan 08 15:46:12 PST 2019,,,74,100% (4/4),100% (4/4),100% (4/4),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101737.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101751.mp4,"The purple block left of the green block, behind the green block and in front of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101806.mp4,The purple block left of the green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101820.mp4,This purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101834.mp4,That purple block in front of the knife.,4,2,1,3,5,The purple block next to the 2 green blocks,,
3087LXLJ6MGUP9EJ7C9UQOEIJL7F0R,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:07 PST 2019,8,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:07 PST 2019,,,3OB0CAO74HPDMKZ40CD59KG1WMGYH2,A3E9B8ICQV4SF8,Approved,Tue Jan 08 11:21:10 PST 2019,Tue Jan 08 11:39:50 PST 2019,Fri Jan 11 11:39:50 PST 2019,Tue Jan 08 15:46:12 PST 2019,,,1120,100% (19/19),100% (19/19),100% (19/19),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101737.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101751.mp4,"The purple block left of the green block, behind the green block and in front of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101806.mp4,The purple block left of the green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101820.mp4,This purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101834.mp4,That purple block in front of the knife.,5,2,3,4,2,,,
3087LXLJ6MGUP9EJ7C9UQOEIJL7F0R,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:07 PST 2019,8,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:07 PST 2019,,,3S0TNUHWKTIHVY3K1CWLJMD1BFMD8W,A27ODHA3747UVP,Approved,Tue Jan 08 11:25:48 PST 2019,Tue Jan 08 11:42:39 PST 2019,Fri Jan 11 11:42:39 PST 2019,Tue Jan 08 15:46:12 PST 2019,,,1011,100% (75/75),100% (75/75),100% (75/75),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101737.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101751.mp4,"The purple block left of the green block, behind the green block and in front of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101806.mp4,The purple block left of the green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101820.mp4,This purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101834.mp4,That purple block in front of the knife.,5,3,1,4,2,,,
3087LXLJ6MGUP9EJ7C9UQOEIJL7F0R,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:07 PST 2019,8,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:07 PST 2019,,,3ZPPDN2SLVWM190U2ZDJP0QXVYCE9O,AYJEQZWQZ471L,Approved,Tue Jan 08 11:45:02 PST 2019,Tue Jan 08 12:06:47 PST 2019,Fri Jan 11 12:06:47 PST 2019,Tue Jan 08 15:46:13 PST 2019,,,1305,100% (51/51),100% (51/51),100% (51/51),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101737.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101751.mp4,"The purple block left of the green block, behind the green block and in front of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101806.mp4,The purple block left of the green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101820.mp4,This purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-101834.mp4,That purple block in front of the knife.,3,3,2,4,5,,,
309D674SHZLO6KXJEQGI2ZPYDCCCBZ,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:42:50 PST 2019,,,32SVAV9L3F9XWUU25LAN24XKAR5A39,A10YPWCOWZM0OV,Approved,Tue Jan 08 11:48:32 PST 2019,Tue Jan 08 11:59:53 PST 2019,Fri Jan 11 11:59:53 PST 2019,Tue Jan 08 15:46:13 PST 2019,,,681,100% (27/27),100% (27/27),100% (27/27),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222624.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222638.mp4,The green block in front of the red block and right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222652.mp4,The green block right of the plate and in front of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222707.mp4,That green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222721.mp4,That green block in front of the red block and right of the plate.,5,3,4,5,4,,,
309D674SHZLO6KXJEQGI2ZPYDCCCBZ,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:42:50 PST 2019,,,34YB12FSQYOZS7FFX37CUPHT8CQGMW,A3P2EXV8LIPUVI,Approved,Tue Jan 08 11:21:48 PST 2019,Tue Jan 08 11:40:27 PST 2019,Fri Jan 11 11:40:27 PST 2019,Tue Jan 08 15:46:13 PST 2019,,,1119,100% (36/36),100% (36/36),100% (36/36),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222624.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222638.mp4,The green block in front of the red block and right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222652.mp4,The green block right of the plate and in front of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222707.mp4,That green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222721.mp4,That green block in front of the red block and right of the plate.,2,1,5,4,3,,,
309D674SHZLO6KXJEQGI2ZPYDCCCBZ,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:42:50 PST 2019,,,34YB12FSQYOZS7FFX37CUPHT8DXGM5,A1KILWESE344I6,Approved,Tue Jan 08 11:44:31 PST 2019,Tue Jan 08 11:57:49 PST 2019,Fri Jan 11 11:57:49 PST 2019,Tue Jan 08 15:46:13 PST 2019,,,798,95% (36/38),95% (36/38),95% (36/38),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222624.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222638.mp4,The green block in front of the red block and right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222652.mp4,The green block right of the plate and in front of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222707.mp4,That green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222721.mp4,That green block in front of the red block and right of the plate.,5,4,5,3,4,,,
309D674SHZLO6KXJEQGI2ZPYDCCCBZ,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:42:50 PST 2019,,,3C5W7UE9CFQAETA5MD7GIBHOB3TXME,A10RNJJJXFDSZP,Approved,Tue Jan 08 11:44:07 PST 2019,Tue Jan 08 11:52:41 PST 2019,Fri Jan 11 11:52:41 PST 2019,Tue Jan 08 15:46:13 PST 2019,,,514,98% (47/48),98% (47/48),98% (47/48),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222624.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222638.mp4,The green block in front of the red block and right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222652.mp4,The green block right of the plate and in front of the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222707.mp4,That green block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-222721.mp4,That green block in front of the red block and right of the plate.,2,5,4,3,1,,,
